9523,"Beautiful You","Chuck Palahniuk"
9524,"The Locket (The Locket, nb.1)","Richard Paul Evans"
9525,"Shadows Linger (The Chronicles of the Black Company, nb.2)","Glen Cook"
9526,"Honor Among Enemies (Honor Harrington, nb.6)","David Weber"
9527,"Altered (Altered, nb.1)","Jennifer Rush"
9528,"Obsession in Death (In Death, nb.40)","J.D. Robb"
9529,"EntreLeadership: 20 Years of Practical Business Wisdom from the Trenches","Dave Ramsey"
9530,"The Quiche of Death (Agatha Raisin, nb.1)","M.C. Beaton"
9531,"Crush","Richard Siken"
9532,"The Marvelous Land of Oz (Oz, nb.2)","L. Frank Baum, David McKee"
9533,"Reservation Blues","Sherman Alexie"
9534,"Become a Better You: 7 Keys to Improving Your Life Every Day","Joel Osteen"
9535,"Until Nico (Until, nb.4)","Aurora Rose Reynolds"
9536,"Fruits Basket, Vol. 15","Natsuki Takaya, Alethea Nibley, Athena Nibley"
9537,"Plenty","Yotam Ottolenghi"
9538,"Agent to the Stars","John Scalzi"
9539,"The First Confessor (The Legend of Magda Searus, nb.1)","Terry Goodkind"
9540,"In the Penal Colony","Franz Kafka"
9541,"The Second Ship (The Rho Agenda, nb.1)","Richard   Phillips"
9542,"The Beet Queen","Louise Erdrich"
9543,"Disastrous (Disastrous, nb.1)","E.L. Montes"
9544,"The Wave","Morton Rhue, Todd Strasser"
9545,"And Ladies of the Club","Helen Hooven Santmyer"
9546,"Secondhand Souls (Grim Reaper, nb.2)","Christopher Moore"
9547,"The Cinderella Murder (Under Suspicion, nb.2)","Mary Higgins Clark, Alafair Burke"
9548,"Vicious (Sinners of Saint, nb.1)","L.J. Shen"
9549,"Gargantua and Pantagruel","François Rabelais, M.A. Screech"
9550,"When Will Jesus Bring the Pork Chops?","George Carlin"
9551,"The Marvels","Brian Selznick"
9552,"The Last Werewolf (The Last Werewolf, nb.1)","Glen Duncan"
9553,"Attack on Titan: No Regrets, Volume 01","Hajime Isayama, Hikaru Suruga, Gan Sunaaku"
9554,"What's the Matter with Kansas? How Conservatives Won the Heart of America","Thomas Frank"
9555,"شاب كشك في رحلة البحث عن الجادون","عمرو سلامة"
9556,"Kitty Goes to Washington (Kitty Norville, nb.2)","Carrie Vaughn"
9557,"The Carrot Seed","Ruth Krauss, Crockett Johnson"
9558,"Reasonable Doubt: Volume 3 (Reasonable Doubt, nb.3)","Whitney G."
9559,"Riding the Bullet","Stephen King, Josh Hamilton"
9560,"Relentless (The Lost Fleet, nb.5)","Jack Campbell"
9561,"The Nose","Nikolai Gogol, Kevin Hawkes"
9562,"Kitty and the Silver Bullet (Kitty Norville, nb.4)","Carrie Vaughn"
9563,"The Society of the Spectacle","Guy Debord, Donald Nicholson-Smith"
9564,"SilverFin (Young Bond, nb.1)","Charlie Higson"
9565,"Winter Stroll (Winter nb.2)","Elin Hilderbrand"
9566,"Attack of the Deranged Mutant Killer Monster Snow Goons","Bill Watterson"
9567,"Crewel (Crewel World, nb.1)","Gennifer Albin"
9568,"Helmet for My Pillow","Robert Leckie"
9569,"The Hate U Give","Angie Thomas"
9570,"المانيفستو","مصطفى إبراهيم"
9571,"Dynasty of Evil (Star Wars: Darth Bane, nb.3)","Drew Karpyshyn"
9572,"Love Left Behind","S.H. Kolee"
9573,"Keep Holding On","Susane Colasanti"
9574,"The Private Patient (Adam Dalgliesh nb.14)","P.D. James"
9575,"Flag in Exile (Honor Harrington, nb.5)","David Weber"
9576,"The Medium is the Massage","Marshall McLuhan, Quentin Fiore, Jerome Agel"
9577,"The Chronicles of Pern: First Fall (Pern, nb.12)","Anne McCaffrey"
9578,"Berserk, Vol. 1 (Berserk, nb.1)","Kentaro Miura, Jason DeAngelis"
9579,"The Autograph Man","Zadie Smith"
9580,"Egomaniac","Vi Keeland"
9581,"Courageous (The Lost Fleet, nb.3)","Jack Campbell"
9582,"Ruby","Cynthia Bond"
9583,"My Soul to Steal (Soul Screamers, nb.4)","Rachel Vincent"
9584,"On the Way to the Wedding (Bridgertons, nb.8)","Julia Quinn"
9585,"Messenger of Truth (Maisie Dobbs, nb.4)","Jacqueline Winspear"
9586,"The Rogue (Traitor Spy Trilogy, nb.2)","Trudi Canavan"
9587,"The Seven Storey Mountain","Thomas Merton, Robert Giroux, William H. Shannon"
9588,"The Keep","Jennifer Egan"
9589,"Scaredy Squirrel (Scaredy Squirrel)","Mélanie Watt"
9590,"Apathy and Other Small Victories","Paul Neilan"
9591,"Gathering Darkness (Falling Kingdoms, nb.3)","Morgan Rhodes, Michelle Rowen"
9592,"The Survivors Club","Lisa Gardner"
9593,"Mine to Possess (Psy-Changeling nb.4)","Nalini Singh"
9594,"Don't Breathe a Word","Jennifer McMahon"
9595,"The Force Awakens (Star Wars)","Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt"
9596,"Sugar and Spice (L.A. Candy, nb.3)","Lauren Conrad"
9597,"Grave Dance (Alex Craft, nb.2)","Kalayna Price"
9598,"Soul Eater, Vol. 02 (Soul Eater, nb.2)","Atsushi Ohkubo"
9599,"Z for Zachariah","Robert C. O'Brien"
9600,"Await Your Reply","Dan Chaon"
9601,"Superman: Whatever Happened to the Man of Tomorrow?","Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger"
9602,"Track of the Cat (Anna Pigeon, nb.1)","Nevada Barr"
9603,"The Mane Event (Pride, nb.1)","Shelly Laurenston"
9604,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East","Scott Anderson"
9605,"Essays and Poems","Ralph Waldo Emerson, Peter Norberg"
9606,"Innocent Erendira and Other Stories","Gabriel García Márquez, Gregory Rabassa"
9607,"Singularity Sky (Eschaton, nb.1)","Charles Stross"
9608,"Henry & Ramona","Cynthia J. McGean"
9609,"The White Rose (The Chronicles of the Black Company, nb.3)","Glen Cook"
9610,""حكايات فرغلي المستكاوي "حكايتى مع كفر السحلاوية","حسن الجندي"
9611,"All Fall Down (Embassy Row, nb.1)","Ally Carter"
9612,"The Charterhouse of Parma","Stendhal, Richard Howard, Robert Andrew Parker"
9613,"Little Mercies","Heather Gudenkauf"
9614,"The Faithful Spy (John Wells, nb.1)","Alex Berenson"
9615,"Snowflake Bentley","Jacqueline Briggs Martin, Mary Azarian"
9616,"The Book of Luke","Jenny O'Connell"
9617,"Fame (Firstborn, nb.1)","Karen Kingsbury"
9618,"Dragon Actually (Dragon Kin, nb.1)","G.A. Aiken"
9619,"Bad Romeo (Starcrossed, nb.1)","Leisa Rayven"
9620,"The Complete Poems 1927-1979","Elizabeth Bishop"
9621,"Day After Night","Anita Diamant"
9622,"Jarka Ruus (High Druid of Shannara, nb.1)","Terry Brooks"
9623,"Look Homeward, Angel","Thomas Wolfe"
9624,"Cradle to Cradle: Remaking the Way We Make Things","William McDonough, Michael Braungart"
9625,"Healthy Sleep Habits, Happy Child","Marc Weissbluth"
9626,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, nb.4)","Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin"
9627,"The Hand That First Held Mine","Maggie O'Farrell"
9628,"The Fourth Estate","Jeffrey Archer"
9629,"The Man Who Listens to Horses","Monty Roberts, Lucy Grealy, Lawrence Scanlan"
9630,"Oblivion","David Foster Wallace"
9631,"Holy Blood, Holy Grail","Michael Baigent, Richard Leigh, Henry Lincoln"
9632,"Falling Man","Don DeLillo, محمدصادق رئیسی"
9633,"The Calling (Endgame, nb.1)","James Frey, Nils Johnson-Shelton"
9634,"Annabel (Delirium, nb.0.5)","Lauren Oliver"
9635,"Mystery (Alex Delaware, nb.26)","Jonathan Kellerman"
9636,"The Sea of Trolls (Sea of Trolls, nb.1)","Nancy Farmer"
9637,"The Man from Beijing","Henning Mankell, Laurie Thompson"
9638,"Day 21 (The 100, nb.2)","Kass Morgan"
9639,"Daisy Fay and the Miracle Man ","Fannie Flagg"
9640,"Against All Enemies (Max Moore, nb.1)","Tom Clancy, Peter Telep"
9641,"The Girl in the Red Coat","Kate Hamer"
9642,"Keep the Aspidistra Flying","George Orwell"
9643,"The Gate Thief (Mither Mages, nb.2)","Orson Scott Card"
9644,"My Lady Jane (The Lady Janies, nb.1)","Cynthia Hand, Brodi Ashton, Jodi Meadows"
9645,"Time's Arrow","Martin Amis"
9646,"Blood Defense (Samantha Brinkman, nb.1)","Marcia Clark"
9647,"I Am the Cheese","Robert Cormier"
9648,"Soul on Ice","Eldridge Cleaver"
9649,"Ethics","Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley"
9650,"Nine Parts of Desire: The Hidden World of Islamic Women","Geraldine Brooks"
9651,"You'll Grow Out of It","Jessi Klein"
9652,"Truce (Neighbor from Hell, nb.4)","R.L. Mathewson"
9653,"The Elvenbane (Halfblood Chronicles, nb.1)","Andre Norton, Mercedes Lackey"
9654,"The Midnight Palace (Niebla, nb.2)","Carlos Ruiz Zafón, Lucia Graves"
9655,"Treasure (Dirk Pitt, nb.9)","Clive Cussler"
9656,"Vampire, Interrupted (Argeneau nb.9)","Lynsay Sands"
9657,"Invisible Prey (Lucas Davenport, nb.17)","John Sandford"
9658,"The Prefect (Prefect Dreyfus Emergency, nb.1)","Alastair Reynolds"
9659,"Daughter","Jane Shemilt"
9660,"DC: The New Frontier, Volume 1","Darwyn Cooke, Dave Stewart, Jared K. Fletcher"
9661,"Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, nb.4)","Betty MacDonald, Alexandra Boiger"
9662,"Web of Lies (Elemental Assassin, nb.2)","Jennifer Estep"
9663,"Ya Yas in Bloom","Rebecca Wells"
9664,"The Secret of the Unicorn (Tintin, nb.11)","Hergé"
9665,"Judy Moody (Judy Moody, nb. 1)","Megan McDonald, Peter H. Reynolds"
9666,"Dataclysm: Who We Are (When We Think No One's Looking)","Christian Rudder"
9667,"The Gay Science","Friedrich Nietzsche, Walter Kaufmann"
9668,"The Broken Kingdoms (Inheritance, nb.2)","N.K. Jemisin"
9669,"The Three (The Three, nb.1)","Sarah Lotz"
9670,"Trump: The Art of the Deal","Donald J. Trump, Tony Schwartz"
9671,"First Term at Malory Towers (Malory Towers, nb.1)","Enid Blyton"
9672,"The Night Is for Hunting (Tomorrow, nb.6)","John Marsden"
9673,"Fruits Basket, Vol. 3","Natsuki Takaya, Alethea Nibley, Athena Nibley"
9674,"After Anna","Alex Lake"
9675,"House Corrino (Prelude to Dune nb.3)","Brian Herbert, Kevin J. Anderson"
9676,"Fantasy in Death (In Death, nb.30)","J.D. Robb"
9677,"The Devil You Know (Felix Castor, nb.1)","Mike Carey"
9678,"Tempting the Player (Gamble Brothers, nb.2)","J. Lynn, Jennifer L. Armentrout"
9679,"The Upanishads: Translations from the Sanskrit","Anonymous, Juan Mascaró"
9680,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder","Arianna Huffington"
9681,"Crow's Row (Crow's Row, nb.1)","Julie Hockley"
9682,"H.I.V.E. Higher Institute of Villainous Education (H.I.V.E., nb.1)","Mark Walden"
9683,"صانع الظلام","تامر إبراهيم"
9684,"The Law of Nines","Terry Goodkind"
9685,"Cape Fear","John D. MacDonald"
9686,"Five Go Adventuring Again (Famous Five, nb.2)","Enid Blyton"
9687,"Forsaken (The Demon Trappers, nb.1)","Jana Oliver"
9688,"The Places That Scare You: A Guide to Fearlessness in Difficult Times","Pema Chödrön"
9689,"A Death in the Family","James Agee"
9690,"Frida Kahlo: 1907-1954 Pain and Passion","Andrea Kettenmann"
9691,"The Mistress of Spices","Chitra Banerjee Divakaruni"
9692,"Falling Under (Falling Under, nb.1)","Gwen Hayes"
9693,"Forever You (Forever, nb.2)","Sandi Lynn"
9694,"The House on Tradd Street (Tradd Street, nb.1)","Karen   White"
9695,"Wild Ones, Vol. 1 (Wild Ones, nb.1)","Kiyo Fujiwara"
9696,"Perfect Shadow (Night Angel, nb.0.5)","Brent Weeks"
9697,"The Finding (Law of the Lycans, nb.5)","Nicky Charles"
9698,"I Can Read With My Eyes Shut!","Dr. Seuss"
9699,"Nemesis","Isaac Asimov"
9700,"The First 90 Days, Updated and Expanded: Critical Success Strategies for New Leaders at All Levels","Michael D. Watkins"
9701,"Lost Stars (Star Wars: Journey to the Force Awakens)","Claudia Gray"
9702,"Carry On, Mr. Bowditch","Jean Lee Latham"
9703,"Hard Limit (Hacker, nb.4)","Meredith Wild"
9704,"The Pretty Committee Strikes Back (The Clique, nb.5)","Lisi Harrison"
9705,"The Lake (The Lake Trilogy nb.1)","AnnaLisa Grant"
9706,"Jake Undone (Jake, nb.1)","Penelope Ward"
9707,"Wit","Margaret Edson"
9708,"Dial L for Loser (The Clique, nb.6)","Lisi Harrison"
9709,"The Hunger Pains: A Parody","The Harvard Lampoon"
9710,"The Rats (Rats, nb.1)","James Herbert"
9711,"The Wandering Fire (The Fionavar Tapestry, nb.2)","Guy Gavriel Kay"
9712,"Magic Binds (Kate Daniels, nb.9)","Ilona Andrews"
9713,"The Wild Ones (The Wild Ones, nb.1)","M. Leighton"
9714,"The River Why","David James Duncan"
9715,"Incendiary","Chris Cleave"
9716,"Hammer of the Gods","Stephen Davis"
9717,"Winter in Madrid","C.J. Sansom"
9718,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life","Gretchen Rubin, Käthe Mazur"
9719,"Silver Bay","Jojo Moyes"
9720,"The Invention of Morel","Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre"
9721,"The Fall of Berlin 1945","Antony Beevor"
9722,"The Water-Method Man","John Irving"
9723,"A War of Gifts (Ender's Saga, nb.1.1)","Orson Scott Card"
9724,"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, nb.4)","Dav Pilkey"
9725,"UnDivided (Unwind, nb.4)","Neal Shusterman"
9726,"The Empathy Exams: Essays","Leslie Jamison"
9727,"Heretic (The Grail Quest, nb.3)","Bernard Cornwell"
9728,"Bay of Sighs (The Guardians Trilogy, nb.2)","Nora Roberts"
9729,"The Duchess War (Brothers Sinister, nb.1)","Courtney Milan"
9730,"Millennium Snow, Vol. 1","Bisco Hatori"
9731,"Double Whammy","Carl Hiaasen"
9732,"Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics","Henry Hazlitt"
9733,"Darker After Midnight (Midnight Breed, nb.10)","Lara Adrian"
9734,"Mad Dogs (Cherub, nb.8)","Robert Muchamore"
9735,"Lines of Departure (Frontlines, nb.2)","Marko Kloos"
9736,"Be Frank With Me","Julia Claiborne Johnson"
9737,"Better than Life (Red Dwarf nb.2)","Grant Naylor"
9738,"Dirty (Dive Bar, nb.1)","Kylie Scott"
9739,"Halo: Ghosts of Onyx","Eric S. Nylund"
9740,"Percy Jackson and the Sword of Hades (Percy Jackson and the Olympians, nb.4.5)","Rick Riordan"
9741,"The Walking Dead, Vol. 13: Too Far Gone","Robert Kirkman, Charlie Adlard, Cliff Rathburn"
9742,"Mates, Dates, and Inflatable Bras (Mates, Dates, nb.1)","Cathy Hopkins"
9743,"Going After Cacciato","Tim O'Brien"
9744,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, nb.1)","Roger Lea MacBride, David Gilleece"
9745,"Not Quite Dating (Not Quite, nb.1)","Catherine Bybee"
9746,"In a People House","Dr. Seuss, Theo LeSieg, Roy McKie"
9747,"Kindred in Death (In Death, nb.29)","J.D. Robb"
9748,"Lucky You","Carl Hiaasen"
9749,"Hunters of Dune (Dune Chronicles nb.7)","Brian Herbert, Kevin J. Anderson"
9750,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free","Héctor Tobar"
9751,"How Should We Then Live? The Rise and Decline of Western Thought and Culture","Francis A. Schaeffer"
9752,"Belzhar","Meg Wolitzer"
9753,"The Story of Ruby Bridges","Robert Coles, George Ford"
9754,"Invitation to a Beheading","Vladimir Nabokov"
9755,"Debt Inheritance (Indebted, nb.1)","Pepper Winters"
9756,"The Midwife of Hope River","Patricia Harman"
9757,"Stand Tall, Molly Lou Melon","Patty Lovell, David Catrow"
9758,"The Complete Robot (Robot nb.0.3)","Isaac Asimov"
9759,"Another Bullshit Night in Suck City","Nick Flynn"
9760,"The Covenant (Abram's Daughters, nb.1)","Beverly  Lewis"
9761,"How Green Was My Valley","Richard Llewellyn"
9762,"Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not!","Robert T. Kiyosaki, Sharon L. Lechter"
9763,"The Chosen One","Carol Lynch Williams"
9764,"The Negotiator","Frederick Forsyth"
9765,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal","Jim Loehr, Tony Schwartz"
9766,"The Decline and Fall of the Roman Empire","Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller"
9767,"Ox-Cart Man (Picture Puffin)","Donald Hall, Barbara Cooney"
9768,"Wild Seed (Patternmaster, nb.1)","Octavia E. Butler"
9769,"The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer","Jenny Han"
9770,"مخطوطة بن إسحاق: مدينة الموتى","حسن الجندي"
9771,"Those Girls","Chevy Stevens"
9772,"The Amateur Marriage","Anne Tyler"
9773,"The Voyages of Doctor Dolittle (Doctor Dolittle, nb.2)","Hugh Lofting, Michael Hague"
9774,"Mortal Coil (Skulduggery Pleasant, nb.5)","Derek Landy"
9775,"Sweet Tooth, Volume 1: Out of the Deep Woods","Jeff Lemire, José Villarrubia, Carlos M. Mangual"
9776,"Seventh Grave and No Body (Charley Davidson, nb.7)","Darynda Jones"
9777,"Half Way Home","Hugh Howey"
9778,"Captain Blood","Rafael Sabatini"
9779,"Iron Man: Extremis","Warren Ellis, Adi Granov"
9780,"Necronomicon: The Best Weird Tales","H.P. Lovecraft, Les Edwards, Stephen Jones"
9781,"Maid-sama! Vol. 02 (Maid-sama! nb.2)","Hiro Fujiwara"
9782,"The Remaining (The Remaining, nb.1)","D.J. Molles"
9783,"Batman, Volume 3: Death of the Family","Scott Snyder, Greg Capullo, Jonathan Glapion"
9784,"Selected Poems","E.E. Cummings, Richard S. Kennedy"
9785,"La Mécanique du cœur","Mathias Malzieu"
9786,"The Good Father","Diane Chamberlain"
9787,"We Are Called to Rise","Laura  McBride"
9788,"Hope: A Memoir of Survival in Cleveland","Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan"
9789,"Night Probe! (Dirk Pitt, nb.6)","Clive Cussler"
9790,"The Story of B: An Adventure of the Mind and Spirit","Daniel Quinn"
9791,"A Window Opens","Elisabeth Egan"
9792,"The Knockoff","Lucy Sykes, Jo Piazza"
9793,"Strangers on a Train","Patricia Highsmith"
9794,"Unless","Carol Shields"
9795,"Silent in the Grave (Lady Julia Grey, nb.1)","Deanna Raybourn"
9796,"A Kiss for Little Bear (An I Can Read Book) by Minarik, Else Holmelund [1984]","Else Holmelund Minarik, Maurice Sendak"
9797,"Command Authority (Jack Ryan Universe, nb.16)","Tom Clancy, Mark Greaney"
9798,"Bleach, Volume 03","Tite Kubo"
9799,"The Space Between (Outlander, nb.7.5)","Diana Gabaldon"
9800,"Cinderella","Loek Koopmans, Charles Perrault, Anthea Bell"
9801,"Zoya","Danielle Steel"
9802,"Rump: The True Story of Rumpelstiltskin","Liesl Shurtliff"
9803,"The Berenstain Bears and Too Much TV","Stan Berenstain, Jan Berenstain"
9804,"Heartstone (Matthew Shardlake, nb.5)","C.J. Sansom"
9805,"Open Season","Linda Howard"
9806,"One Piece, Volume 38: Rocketman!! (One Piece, nb.38)","Eiichirō Oda"
9807,"Corrupt (Devil's Night, nb.1)","Penelope Douglas, Jeremy York, Tatiana Sokolov"
9808,"The Center Cannot Hold: My Journey Through Madness","Elyn R. Saks"
9809,"Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up","Marie Kondō"
9810,"The Afghan","Frederick Forsyth"
9811,"The Bite Before Christmas (Argeneau, nb.15.5; Night Huntress, nb.6.5)","Lynsay Sands, Jeaniene Frost"
9812,"Frederica","Georgette Heyer"
9813,"Perfect","Natasha Friend"
9814,"Champions of the Force (Star Wars: The Jedi Academy Trilogy, nb.3)","Kevin J. Anderson"
9815,"Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treat","Martha Stewart"
9816,"Neighbor Dearest","Penelope Ward"
9817,"Vampires are Forever (Argeneau nb.8)","Lynsay Sands"
9818,"The Lion King (Disney's Wonderful World of Reading)","Justine Korman Fontes"
9819,"Two Years Before the Mast: A Sailor's Life at Sea","Richard Henry Dana Jr."
9820,"Think Twice (Rosato & Associates, nb.11)","Lisa Scottoline"
9821,"The Art of Amy Brown","Amy Brown, Charles  de Lint"
9822,"Owl Babies","Martin Waddell, Patrick Benson"
9823,"The Turner House","Angela Flournoy"
9824,"Danger in the Shadows (O'Malley nb.0.5)","Dee Henderson"
9825,"Trouble","Samantha Towle"
9826,"Animal-Speak: The Spiritual & Magical Powers of Creatures Great & Small","Ted Andrews, Winston Allen, Margaret K. Andrews"
9827,"Summer on Blossom Street (Blossom Street, nb.6)","Debbie Macomber"
9828,"Whitethorn Woods","Maeve Binchy"
9829,"طه الغريب","محمد صادق"
9830,"Broken for You","Stephanie Kallos"
9831,"White Girl Problems","Babe Walker"
9832,"Birdman (Jack Caffery, nb.1)","Mo Hayder"
9833,"Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time","Mark    Adams"
